0.593,0.244,0.726,200.821,1956
0.677,0.352,0.824,136.32,1956
0.721,0.342,0.873,112.656,1956
0.56,0.235,0.347,64.237,1956
0.608,0.193,0.108,69.392,1956
0.515,0.282,0.318,130.188,1956
0.511,0.172,0.255,90.942,1956
0.485,0.19,0.192,110.222,1956
0.387,0.592,0.753,125.541,1956
0.509,0.44,0.465,103.44,1956
0.486,0.523,0.657,137.195,1956
0.588,0.442,0.597,105.636,1956
0.502,0.237,0.269,133.432,1956
0.505,0.427,0.606,114.157,1956
0.509,0.341,0.516,104.046,1956
0.547,0.132,0.191,61.542,1956
0.383,0.483,0.712,127.09,1956
0.506,0.189,0.199,117.381,1956
0.469,0.177,0.211,109.836,1956
0.541,0.169,0.117,102.375,1956
0.496,0.346,0.524,107.104,1956
0.585,0.332,0.604,105.692,1956
0.491,0.457,0.64,137.443,1956
0.502,0.523,0.597,114.219,1956
0.517,0.133,0.276,103.573,1956
0.438,0.43,0.551,107.162,1956
0.475,0.227,0.429,137.808,1956
0.375,0.158,0.457,57.71,1956
0.346,0.218,0.255,97.41,1956
0.302,0.374,0.556,207.227,1956
0.43,0.45,0.513,84.514,1956
0.642,0.16,0.303,113.694,1956
0.337,0.371,0.797,164.992,1956
0.488,0.124,0.0657,136.035,1956
0.63,0.21,0.595,76.609,1956
0.656,0.191,0.599,76.494,1956
0.541,0.0956,0.232,99.284,1956
0.408,0.186,0.623,90.297,1956
0.285,0.341,0.342,170.279,1956
0.424,0.185,0.162,82.214,1956
0.473,0.444,0.636,86.331,1956
0.523,0.155,0.116,134.828,1956
0.665,0.184,0.539,118.123,1956
0.556,0.279,0.686,91.724,1956
0.473,0.169,0.548,123.27,1956
0.697,0.134,0.416,96.519,1956
0.5,0.204,0.538,102.308,1956
0.473,0.088,0.306,103.694,1956
0.18,0.0362,0.125,78.512,1956
0.287,0.137,0.163,70.846,1956
0.636,0.289,0.549,76.135,1956
0.626,0.698,0.879,76.232,1956
0.703,0.172,0.61,106.62,1956
0.692,0.203,0.67,99.95,1956
0.604,0.2,0.668,97.885,1956
0.508,0.59,0.793,199.228,1956
0.76,0.379,0.904,114.291,1956
0.62,0.486,0.897,115.509,1956
0.593,0.727,0.967,131.439,1956
0.801,0.211,0.618,117.016,1956
0.583,0.437,0.449,116.334,1956
0.581,0.537,0.779,106.876,1956
0.519,0.756,0.894,127.392,1956
0.545,0.166,0.337,90.984,1956
0.431,0.11,0.34,81.459,1956
0.478,0.246,0.498,92.315,1956
0.278,0.25,0.228,78.514,1956
0.457,0.226,0.473,73.888,1956
0.528,0.326,0.332,90.009,1956
0.417,0.165,0.317,91.569,1956
0.512,0.116,0.428,138.779,1956
0.557,0.401,0.693,77.74,1956
0.596,0.289,0.947,75.422,1956
0.528,0.394,0.74,161.776,1956
0.679,0.394,0.878,110.722,1956
0.616,0.245,0.572,129.031,1956
0.484,0.488,0.426,149.977,1956
0.532,0.0657,0.292,128.607,1956
0.499,0.0341,0.31,81.735,1956
0.438,0.00756,0.277,133.32,1956
0.442,0.033,0.21,103.34,1956
0.643,0.175,0.642,78.031,1956
0.626,0.152,0.545,82.174,1956
0.501,0.0454,0.255,99.783,1956
0.425,0.0199,0.181,60.888,1956
0.468,0.0104,0.233,107.255,1956
0.534,0.0123,0.254,77.084,1956
0.646,0.193,0.434,80.397,1956
0.513,0.112,0.577,168.754,1956
0.42,0.0565,0.142,113.789,1956
0.728,0.0736,0.468,134.88,1956
0.494,0.452,0.643,145.782,1956
0.61,0.329,0.585,80.233,1956
0.423,0.553,0.762,197.431,1956
0.567,0.317,0.599,134.153,1956
0.625,0.28,0.567,72.078,1956
0.43,0.0431,0.28,62.827,1956
0.381,0.671,0.335,91.782,1956
0.507,0.477,0.641,145.209,1956
0.452,0.494,0.837,157.502,1956
0.455,0.412,0.662,166.136,1956
0.478,0.0534,0.296,88.723,1956
0.645,0.116,0.0893,71.869,1956
0.497,0.297,0.513,142.782,1956
0.619,0.185,0.113,121.326,1956
0.72,0.15,0.237,73.126,1956
0.683,0.0845,0.155,102.505,1956
0.498,0.0688,0.127,85.514,1956
0.603,0.272,0.368,122.59,1956
0.454,0.126,0.411,82.918,1956
0.499,0.219,0.185,98.653,1956
0.509,0.204,0.457,82.849,1956
0.582,0.105,0.192,98.506,1956
0.688,0.0909,0.163,101.99,1956
0.577,0.185,0.493,137.716,1956
0.563,0.1,0.507,80.717,1956
0.493,0.376,0.625,93.95,1956
0.713,0.462,0.967,137.407,1956
0.483,0.57,0.787,126.887,1956
0.544,0.127,0.476,65.482,1956
0.711,0.191,0.626,135.3,1956
0.465,0.138,0.228,102.844,1956
0.505,0.211,0.372,108.759,1956
0.455,0.0931,0.252,74.764,1956
0.5,0.0434,0.0384,117.285,1956
0.624,0.0692,0.266,96.458,1956
0.598,0.202,0.488,121.629,1956
0.601,0.309,0.715,95.742,1956
0.582,0.399,0.582,121.943,1956
0.495,0.209,0.588,139.265,1956
0.451,0.128,0.227,74.119,1956
0.689,0.25,0.421,126.189,1956
0.798,0.212,0.592,118.149,1956
0.652,0.0943,0.175,75.067,1956
0.526,0.317,0.542,98.663,1956
0.568,0.453,0.763,122.564,1956
0.536,0.37,0.77,112.678,1956
0.565,0.449,0.787,127.67,1956
0.581,0.356,0.504,91.491,1956
0.311,0.0559,0.152,60.81,1956
0.586,0.441,0.684,102.427,1956
0.529,0.454,0.808,122.753,1956
0.583,0.333,0.491,131.292,1956
0.597,0.26,0.242,135.152,1956
0.597,0.26,0.242,135.152,1956
0.311,0.0559,0.152,60.81,1956
0.586,0.441,0.684,102.427,1956
0.583,0.333,0.491,131.292,1956
0.581,0.356,0.504,91.491,1956
0.639,0.422,0.642,90.124,1956
0.639,0.422,0.642,90.124,1956
0.529,0.454,0.808,122.753,1956
0.57,0.185,0.502,88.137,1956
0.465,0.078,0.436,115.594,1956
0.588,0.133,0.263,70.421,1956
0.536,0.106,0.477,147.322,1956
0.427,0.086,0.388,78.378,1956
0.493,0.895,0.9,143.18,1956
0.368,0.817,0.809,154.085,1956
0.431,0.511,0.664,174.922,1956
0.441,0.449,0.666,175.72,1956
0.757,0.233,0.329,110.767,1956
0.737,0.216,0.674,102.802,1956
0.555,0.0384,0.128,127.436,1956
0.509,0.0822,0.404,75.13,1956
0.552,0.102,0.32,108.636,1956
0.597,0.0745,0.262,67.804,1956
0.523,0.0483,0.139,77.902,1956
0.524,0.154,0.313,133.813,1956
0.615,0.276,0.556,130.524,1956
0.426,0.129,0.204,71.442,1956
0.602,0.231,0.533,79.323,1956
0.531,0.593,0.66,132.919,1956
0.677,0.23,0.487,94.585,1956
0.48,0.787,0.303,95.71,1956
0.473,0.532,0.695,144.476,1956
0.585,0.041,0.362,109.909,1956
0.604,0.117,0.721,93.163,1956
0.493,0.714,0.748,132.145,1956
0.476,0.247,0.796,185.548,1956
0.636,0.258,0.643,105.259,1956
0.762,0.35,0.897,110.263,1956
0.523,0.238,0.868,181.489,1956
0.659,0.577,0.921,131.526,1956
0.621,0.119,0.581,76.91,1956
0.439,0.386,0.849,146.32,1956
0.39,0.404,0.813,212.355,1956
0.432,0.184,0.374,99.579,1956
0.56,0.209,0.676,82.319,1956
0.58,0.108,0.701,96.336,1956
0.515,0.286,0.797,104.729,1956
0.6,0.118,0.748,131.981,1956
0.426,0.239,0.833,97.113,1956
0.562,0.214,0.642,82.701,1956
0.452,0.145,0.572,169.816,1956
0.59,0.497,0.813,108.597,1956
0.724,0.0542,0.542,119.471,1956
0.689,0.156,0.382,95.012,1956
0.61,0.13,0.298,69.061,1956
0.686,0.257,0.817,107.11,1956
0.591,0.129,0.478,75.031,1956
0.565,0.28,0.715,168.066,1956
0.352,0.587,0.834,184.233,1956
0.508,0.267,0.495,130.99,1956
0.459,0.0516,0.284,173.071,1956
0.586,0.215,0.524,114.288,1956
0.436,0.497,0.58,162.893,1956
0.347,0.0481,0.0956,62.347,1956
0.521,0.136,0.212,109.011,1956
0.451,0.0631,0.119,110.977,1956
0.338,0.154,0.104,58.603,1956
0.528,0.459,0.426,81.436,1956
0.547,0.731,0.635,132.229,1956
0.517,0.649,0.654,122.634,1956
0.544,0.328,0.303,92.037,1956
0.436,0.497,0.58,162.893,1956
0.544,0.328,0.303,92.037,1956
0.338,0.154,0.104,58.603,1956
0.528,0.459,0.426,81.436,1956
0.547,0.731,0.635,132.229,1956
0.517,0.649,0.654,122.631,1956
0.403,0.56,0.693,101.278,1956
0.435,0.269,0.822,175.579,1956
0.464,0.317,0.617,145.966,1956
0.394,0.47,0.792,119.745,1956
0.509,0.274,0.361,115.09,1956
0.552,0.483,0.718,118.149,1956
0.343,0.118,0.482,171.52,1956
0.622,0.166,0.66,122.535,1956
0.118,0.0552,0.0434,80.102,1956
0.107,0.0577,0.0878,75.364,1956
0.45,0.566,0.877,95.829,1956
0.238,0.0583,0.0354,130.444,1956
0.496,0.23,0.376,121.581,1956
0.521,0.453,0.594,118.823,1956
0.408,0.574,0.629,144.245,1956
0.487,0.634,0.891,104.259,1956
0.663,0.253,0.357,114.591,1956
0.469,0.657,0.858,123.473,1956
0.557,0.164,0.224,113.929,1956
0.56,0.18,0.252,118.562,1956
0.577,0.133,0.221,110.684,1956
0.462,0.155,0.334,66.555,1956
0.672,0.179,0.363,114.516,1956
0.537,0.37,0.726,133.805,1956
0.533,0.438,0.673,133.686,1956
0.668,0.146,0.372,114.594,1956
0.376,0.311,0.387,118.738,1956
0.507,0.0593,0.518,142.388,1956
0.488,0.469,0.772,94.837,1956
0.484,0.74,0.853,123.23,1956
0.655,0.314,0.383,126.025,1956
0.388,0.546,0.679,129.369,1956
0.404,0.0621,0.222,131.406,1956
0.627,0.358,0.68,126.333,1956
0.475,0.173,0.361,126.45,1956
0.396,0.425,0.857,169.609,1956
0.381,0.776,0.829,128.192,1956
0.556,0.356,0.51,114.565,1956
0.5,0.183,0.207,115.077,1956
0.371,0.647,0.926,139.969,1956
0.439,0.788,0.817,137.796,1956
0.536,0.283,0.265,74.333,1956
0.502,0.222,0.212,111.492,1956
0.459,0.196,0.719,138.846,1956
0.51,0.366,0.697,141.653,1956
0.535,0.23,0.238,136.856,1956
0.545,0.144,0.254,124.966,1956
0.653,0.294,0.599,103.745,1956
0.575,0.116,0.398,73.012,1956
0.424,0.135,0.216,62.817,1956
0.529,0.11,0.36,70.325,1956
0.487,0.282,0.797,181.614,1956
0.568,0.545,0.809,148.483,1956
0.495,0.0777,0.187,65.167,1956
0.592,0.344,0.435,108.317,1956
0.5,0.251,0.697,174.935,1956
0.501,0.294,0.765,179.767,1956
0.517,0.295,0.435,82.032,1956
0.705,0.329,0.708,89.063,1956
0.407,0.239,0.349,84.242,1956
0.589,0.332,0.639,142.296,1956
0.195,0.293,0.138,70.728,1956
0.725,0.264,0.738,146.867,1956
0.415,0.215,0.309,79.945,1956
0.531,0.381,0.651,172.618,1956
0.503,0.458,0.728,149.148,1956
0.512,0.441,0.66,68.997,1956
0.657,0.415,0.849,91.49,1956
0.314,0.187,0.145,138.729,1956
0.241,0.284,0.236,74.648,1956
0.571,0.396,0.478,127.297,1956
0.341,0.231,0.235,76.691,1956
0.585,0.412,0.585,110.44,1956
0.711,0.114,0.414,109.921,1956
0.551,0.114,0.124,70.141,1956
0.779,0.225,0.306,119.217,1956
0.66,0.304,0.564,89.953,1956
0.571,0.0601,0.229,73.888,1956
0.464,0.0315,0.112,74.141,1956
0.762,0.024,0.214,103.251,1956
0.369,0.0518,0.0995,79.281,1956
0.465,0.0421,0.0726,138.872,1956
0.523,0.0499,0.0846,73.07,1956
0.361,0.0529,0.0876,66.207,1956
0.666,0.109,0.488,99.865,1956
0.646,0.0484,0.165,93.78,1956
0.514,0.0376,0.298,92.5,1956
0.526,0.0398,0.204,89.517,1956
0.439,0.0591,0.106,69.429,1956
0.59,0.0558,0.107,78.431,1956
0.501,0.0524,0.0492,131.426,1956
0.467,0.0206,0.0736,72.131,1956
0.73,0.177,0.322,104.775,1956
0.439,0.452,0.674,86.94,1956
0.604,0.385,0.697,94.932,1956
0.621,0.408,0.808,126.252,1956
0.422,0.545,0.843,139.623,1956
0.682,0.269,0.479,143.878,1956
0.495,0.277,0.707,167.88,1956
0.492,0.375,0.681,94.343,1956
0.577,0.283,0.509,96.194,1956
0.712,0.147,0.792,76.167,1956
0.577,0.269,0.46,129.859,1956
0.449,0.55,0.46,86.497,1956
0.571,0.349,0.62,118.673,1956
0.489,0.609,0.774,126.308,1956
0.588,0.336,0.246,127.392,1956
0.578,0.221,0.426,108.187,1956
0.381,0.559,0.623,185.531,1956
0.524,0.639,0.798,154.249,1956
0.446,0.395,0.388,78.335,1956
0.401,0.53,0.64,183.707,1956
0.368,0.0857,0.379,177.98,1956
0.506,0.729,0.578,106.803,1956
0.608,0.579,0.733,96.003,1956
0.395,0.306,0.193,104.24,1956
0.393,0.511,0.274,90.661,1956
0.382,0.826,0.349,145.49,1956
0.441,0.441,0.419,153.478,1956
0.316,0.288,0.0994,81.043,1956
0.284,0.298,0.102,67.126,1956
0.509,0.131,0.0884,78.801,1956
0.547,0.546,0.616,117.438,1956
0.436,0.565,0.467,105.013,1956
0.49,0.443,0.764,130.695,1956
0.341,0.0608,0.142,119.794,1956
0.542,0.556,0.933,117.702,1956
0.105,0.296,0.0546,77.39,1956
0.47,0.362,0.5,109.058,1956
0.127,0.341,0.0572,169.182,1956
0.563,0.694,0.463,123.777,1956
0.349,0.611,0.295,83.932,1956
0.586,0.335,0.667,123.146,1956
0.394,0.558,0.545,151.875,1956
0.511,0.476,0.601,96.36,1956
0.408,0.688,0.402,88.874,1956
0.446,0.427,0.374,72.599,1956
0.432,0.463,0.537,76.033,1956
0.299,0.246,0.0962,95.438,1956
0.49,0.596,0.613,74.936,1956
0.442,0.312,0.623,153.269,1956
0.54,0.156,0.606,99.346,1956
0.532,0.0905,0.398,127.207,1956
0.524,0.0953,0.379,125.385,1956
0.482,0.232,0.809,112.151,1956
0.37,0.123,0.261,83.43,1956
0.483,0.15,0.409,94.537,1956
0.255,0.446,0.273,78.11,1956
0.437,0.0344,0.0882,98.436,1956
0.528,0.219,0.178,115.982,1956
0.469,0.296,0.772,128.011,1956
0.553,0.0588,0.18,129.276,1956
0.549,0.215,0.612,91.56,1956
0.503,0.179,0.0925,98.64,1956
0.503,0.427,0.478,106.209,1956
0.49,0.138,0.284,100.933,1956
0.484,0.284,0.507,95.483,1956
0.539,0.147,0.202,113.784,1956
0.41,0.359,0.529,141.356,1956
0.555,0.0275,0.165,134.389,1956
0.554,0.0221,0.144,62.992,1956
0.579,0.0733,0.117,124.308,1956
0.497,0.255,0.504,91.773,1956
0.541,0.222,0.4,87.961,1956
0.567,0.235,0.542,96.19,1956
0.69,0.502,0.79,92.834,1956
0.611,0.409,0.679,96.12,1956
0.653,0.611,0.885,117.642,1956
0.559,0.421,0.826,99.095,1956
0.564,0.162,0.57,62.56,1956
0.704,0.192,0.636,78.676,1957
0.692,0.0336,0.427,108.784,1957
0.53,0.193,0.661,163.456,1957
0.469,0.208,0.773,186.49,1957
0.513,0.131,0.718,167.203,1957
0.598,0.2,0.712,90.024,1957
0.497,0.181,0.71,83.677,1957
0.747,0.462,0.715,92.783,1957
0.609,0.237,0.368,130.933,1957
0.674,0.447,0.541,136.23,1957
0.729,0.455,0.807,112.253,1957
0.664,0.422,0.533,89.263,1957
0.651,0.164,0.362,108.689,1957
0.593,0.403,0.609,158.318,1957
0.683,0.419,0.544,82.228,1957
0.474,0.428,0.712,185.174,1957
0.485,0.32,0.798,160.686,1957
0.565,0.614,0.699,109.471,1957
0.511,0.185,0.616,176.947,1957
0.643,0.404,0.639,83.59,1957
0.498,0.336,0.634,167.354,1957
0.601,0.403,0.652,90.587,1957
0.627,0.371,0.68,125.441,1957
0.613,0.277,0.616,81.214,1957
0.479,0.281,0.689,172.387,1957
0.491,0.0721,0.191,102.728,1957
0.653,0.0671,0.355,62.039,1957
0.509,0.00812,0.26,96.396,1957
0.438,0.00937,0.179,73.999,1957
0.436,0.504,0.82,140.896,1957
0.486,0.225,0.505,70.592,1957
0.614,0.202,0.348,101.023,1957
0.46,0.214,0.353,116.733,1957
0.566,0.258,0.247,104.634,1957
0.574,0.428,0.48,97.405,1957
0.594,0.27,0.433,117.183,1957
0.66,0.513,0.815,112.441,1957
0.445,0.38,0.636,176.955,1957
0.489,0.916,0.752,138.956,1957
0.352,0.269,0.454,145.826,1957
0.533,0.0629,0.0398,109.202,1957
0.494,0.675,0.807,80.687,1957
0.324,0.661,0.454,79.089,1957
0.398,0.559,0.289,100.505,1957
0.435,0.133,0.0964,117.71,1957
0.549,0.667,0.438,99.118,1957
0.636,0.45,0.684,99.375,1957
0.453,0.113,0.105,140.522,1957
0.449,0.169,0.386,75.645,1957
0.636,0.288,0.538,116.138,1957
0.63,0.323,0.499,109.795,1957
0.504,0.224,0.302,75.499,1957
0.505,0.268,0.47,78.088,1957
0.437,0.333,0.42,167.36,1957
0.428,0.348,0.454,76.632,1957
0.573,0.21,0.7,176.062,1957
0.543,0.351,0.491,122.86,1957
0.512,0.205,0.455,124.117,1957
0.537,0.351,0.664,103.338,1957
0.533,0.773,0.787,119.523,1957
0.531,0.393,0.655,152.305,1957
0.339,0.342,0.393,132.599,1957
0.435,0.566,0.756,138.052,1957
0.417,0.375,0.484,108.747,1957
0.591,0.388,0.699,120.385,1957
0.277,0.376,0.399,81.437,1957
0.388,0.304,0.524,113.705,1957
0.34,0.452,0.588,83.39,1957
0.342,0.367,0.388,113.242,1957
0.374,0.414,0.365,129.318,1957
0.379,0.406,0.32,62.685,1957
0.39,0.332,0.327,125.273,1957
0.308,0.382,0.527,63.223,1957
0.418,0.458,0.345,127.33,1957
0.375,0.104,0.25,73.874,1957
0.379,0.0801,0.129,114.691,1957
0.505,0.202,0.179,129.825,1957
0.308,0.0648,0.131,172.564,1957
0.692,0.103,0.313,103.448,1957
0.664,0.259,0.553,114.023,1957
0.241,0.109,0.13,170.967,1957
0.552,0.123,0.214,65.812,1957
0.428,0.104,0.204,127.203,1957
0.491,0.0795,0.144,130.659,1957
0.386,0.075,0.153,58.16,1957
0.574,0.154,0.387,116.917,1957
0.529,0.623,0.786,105.577,1957
0.69,0.525,0.723,78.348,1957
0.529,0.389,0.765,97.988,1957
0.4,0.713,0.748,141.08,1957
0.623,0.41,0.58,116.166,1957
0.44,0.38,0.592,171.459,1957
0.491,0.193,0.357,58.806,1957
0.579,0.621,0.709,96.131,1957
0.593,0.0836,0.274,118.662,1957
0.577,0.305,0.716,113.047,1957
0.553,0.133,0.417,173.189,1957
0.76,0.18,0.702,95.595,1957
0.582,0.18,0.631,190.886,1957
0.504,0.128,0.481,179.788,1957
0.571,0.211,0.715,114.679,1957
0.62,0.129,0.495,97.13,1957
0.754,0.254,0.658,96.263,1957
0.618,0.24,0.661,126.537,1957
0.695,0.248,0.605,111.15,1957
0.692,0.223,0.601,110.613,1957
0.558,0.175,0.449,173.091,1957
0.569,0.137,0.508,92.712,1957
0.79,0.205,0.669,96.151,1957
0.602,0.152,0.521,95.463,1957
0.631,0.118,0.296,60.239,1957
0.543,0.133,0.464,171.493,1957
0.568,0.235,0.663,114.836,1957
0.761,0.408,0.658,109.652,1957
0.604,0.154,0.371,104.49,1957
0.495,0.209,0.662,153.384,1957
0.44,0.329,0.667,169.39,1957
0.64,0.12,0.384,105.389,1957
0.516,0.0584,0.164,62.652,1957
0.421,0.322,0.683,142.526,1957
0.617,0.219,0.77,91.558,1957
0.558,0.0437,0.282,61.567,1957
0.475,0.0126,0.404,59.045,1957
0.534,0.142,0.695,76.526,1957
0.469,0.239,0.603,122.9,1957
0.491,0.327,0.653,121.014,1957
0.483,0.0341,0.289,67.974,1957
0.544,0.0686,0.389,80.841,1957
0.566,0.0689,0.206,73.206,1957
0.722,0.0378,0.264,112.444,1957
0.588,0.105,0.503,104.1,1957
0.647,0.191,0.256,110.111,1957
0.618,0.03,0.261,91.423,1957
0.453,0.0333,0.159,99.426,1957
0.714,0.118,0.569,117.418,1957
0.746,0.133,0.473,113.163,1957
0.565,0.0877,0.393,166.507,1957
0.52,0.0111,0.301,108.622,1957
0.495,0.0266,0.156,73.485,1957
0.683,0.0408,0.707,89.961,1957
0.528,0.0665,0.501,145.182,1957
0.496,0.0204,0.213,95.776,1957
0.657,0.0341,0.408,93.454,1957
0.681,0.0323,0.524,96.78,1957
0.611,0.0612,0.445,128.032,1957
0.542,0.377,0.54,137.746,1957
0.467,0.227,0.237,68.172,1957
0.495,0.491,0.552,144.937,1957
0.414,0.181,0.37,91.237,1957
0.529,0.423,0.54,97.174,1957
0.541,0.432,0.741,112.808,1957
0.504,0.451,0.508,133.271,1957
0.49,0.468,0.662,94.381,1957
0.529,0.0675,0.231,107.212,1957
0.537,0.18,0.395,142.73,1957
0.503,0.495,0.648,128.799,1957
0.588,0.234,0.251,69.11,1957
0.46,0.483,0.667,96.48,1957
0.47,0.191,0.384,90.862,1957
0.494,0.499,0.572,144.84,1957
0.501,0.461,0.522,134.398,1957
0.545,0.437,0.538,97.082,1957
0.526,0.0872,0.401,129.201,1957
0.465,0.122,0.29,63.813,1957
0.561,0.0498,0.389,72.943,1957
0.613,0.515,0.876,103.477,1957
0.454,0.671,0.766,151.919,1957
0.522,0.462,0.395,144.553,1957
0.513,0.653,0.71,111.861,1957
0.556,0.761,0.74,130.328,1957
0.505,0.515,0.5,136.708,1957
0.657,0.43,0.392,118.134,1957
0.471,0.233,0.452,164.007,1957
0.481,0.234,0.288,144.571,1957
0.509,0.636,0.783,112.59,1957
0.484,0.502,0.704,140.605,1957
0.501,0.0311,0.294,83.03,1957
0.416,0.201,0.372,165.869,1957
0.376,0.278,0.199,62.055,1957
0.653,0.636,0.652,98.664,1957
0.507,0.231,0.333,117.072,1957
0.564,0.77,0.871,123.553,1957
0.586,0.516,0.704,62.345,1957
0.545,0.228,0.541,75.356,1957
0.738,0.229,0.79,105.155,1957
0.595,0.267,0.71,113.492,1957
0.538,0.182,0.445,139.751,1957
0.544,0.27,0.817,108.33,1957
0.504,0.201,0.476,135.591,1957
0.538,0.22,0.601,74.622,1957
0.701,0.245,0.89,128.291,1957
0.626,0.185,0.719,93.572,1957
0.671,0.325,0.765,118.239,1957
0.561,0.333,0.737,94.844,1957
0.435,0.17,0.501,77.278,1957
0.637,0.338,0.705,95.87,1957
0.671,0.132,0.609,86.487,1957
0.569,0.436,0.894,112.907,1957
0.483,0.552,0.783,150.782,1957
0.732,0.297,0.794,131.859,1957
0.554,0.364,0.525,125.09,1957
0.433,0.615,0.87,168.097,1957
0.564,0.38,0.847,86.841,1957
0.591,0.637,0.856,111.803,1957
0.659,0.446,0.833,75.729,1957
0.757,0.387,0.875,82.368,1957
0.694,0.355,0.633,95.346,1957
0.503,0.462,0.604,155.74,1957
0.563,0.552,0.725,106.149,1957
0.515,0.408,0.915,185.767,1957
0.541,0.41,0.938,177.527,1957
0.523,0.362,0.709,139.205,1957
0.59,0.22,0.512,107.35,1957
0.505,0.509,0.878,145.547,1957
0.636,0.489,0.864,79.045,1957
0.739,0.279,0.742,98.606,1957
0.57,0.411,0.861,175.372,1957
0.453,0.58,0.691,179.24,1957
0.391,0.517,0.527,163.369,1957
0.51,0.0773,0.287,65.508,1957
0.569,0.37,0.891,139.581,1957
0.432,0.643,0.741,143.062,1957
0.504,0.543,0.543,123.197,1957
0.551,0.119,0.243,70.129,1957
0.636,0.181,0.697,84.203,1957
0.517,0.125,0.302,69.433,1957
0.465,0.566,0.632,177.28,1957
0.411,0.679,0.695,144.158,1957
0.482,0.605,0.562,128.406,1957
0.429,0.733,0.732,143.306,1957
0.513,0.215,0.326,65.583,1957
0.615,0.336,0.686,84.736,1957
0.574,0.587,0.874,140.415,1957
0.476,0.563,0.615,176.699,1957
0.5,0.582,0.541,121.397,1957
0.474,0.466,0.604,176.172,1957
0.536,0.115,0.209,67.861,1957
0.367,0.345,0.607,114.941,1957
0.293,0.0539,0.0427,117.21,1957
0.6,0.258,0.373,123.217,1957
0.403,0.147,0.407,115.219,1957
0.106,0.0325,0.04,72.979,1957
0.457,0.125,0.166,116.651,1957
0.32,0.067,0.0821,136.014,1957
0.58,0.229,0.58,78.967,1957
0.435,0.172,0.527,167.037,1957
0.22,0.0405,0.113,103.683,1957
0.528,0.109,0.238,113.565,1957
0.298,0.0448,0.0574,54.356,1957
0.523,0.483,0.876,120.662,1957
0.65,0.207,0.598,82.909,1957
0.495,0.182,0.203,112.89,1957
0.632,0.32,0.354,122.516,1957
0.499,0.406,0.837,136.329,1957
0.186,0.0367,0.0731,74.905,1957
0.389,0.262,0.687,176.001,1957
0.488,0.176,0.497,135.593,1957
0.436,0.202,0.634,160.477,1957
0.631,0.261,0.58,82.425,1957
0.376,0.324,0.744,174.485,1957
0.481,0.258,0.493,68.13,1957
0.595,0.343,0.338,80.185,1957
0.532,0.553,0.844,121.657,1957
0.5,0.286,0.771,119.679,1957
0.477,0.252,0.57,100.783,1957
0.477,0.271,0.597,86.111,1957
0.456,0.09,0.452,117.085,1957
0.375,0.261,0.57,115.597,1957
0.344,0.351,0.575,174.675,1957
0.638,0.484,0.652,115.043,1957
0.509,0.505,0.827,115.165,1957
0.462,0.425,0.537,81.581,1957
0.179,0.0223,0.0537,102.853,1957
0.557,0.512,0.778,116.006,1957
0.461,0.404,0.362,167.595,1957
0.574,0.0986,0.237,116.556,1957
0.436,0.0937,0.493,169.074,1957
0.455,0.108,0.215,117.709,1957
0.327,0.045,0.137,58.288,1957
0.494,0.0381,0.107,119.744,1957
0.205,0.012,0.091,132.067,1957
0.67,0.361,0.73,101.45,1957
0.449,0.406,0.513,99.8,1957
0.552,0.243,0.274,130.388,1957
0.182,0.00448,0.161,94.865,1957
0.386,0.0882,0.311,116.522,1957
0.556,0.4,0.707,124.014,1957
0.494,0.445,0.588,167.345,1957
0.583,0.112,0.571,79.89,1957
0.411,0.17,0.531,124.505,1957
0.186,0.00832,0.132,78.968,1957
0.5,0.116,0.542,144.099,1957
0.856,0.132,0.634,122.995,1957
0.509,0.294,0.783,135.654,1957
0.426,0.235,0.87,202.154,1957
0.802,0.254,0.39,103.708,1957
0.617,0.0534,0.675,89.826,1957
0.462,0.0441,0.243,69.69,1957
0.584,0.0782,0.406,79.062,1957
0.464,0.337,0.495,114.284,1957
0.414,0.258,0.303,101.285,1957
0.481,0.453,0.499,123.928,1957
0.529,0.515,0.502,82.171,1957
0.428,0.224,0.307,89.443,1957
0.28,0.134,0.159,166.32,1957
0.473,0.331,0.337,91.191,1957
0.378,0.184,0.361,85.639,1957
0.59,0.201,0.361,93.003,1957
0.446,0.13,0.313,95.402,1957
0.472,0.669,0.784,121.505,1957
0.519,0.228,0.345,111.39,1957
0.522,0.204,0.306,96.986,1957
0.47,0.213,0.233,83.917,1957
0.24,0.0629,0.18,62.988,1957
0.419,0.119,0.112,84.283,1957
0.368,0.0967,0.299,82.372,1957
0.638,0.182,0.392,74.118,1957
0.743,0.21,0.326,111.048,1957
0.619,0.2,0.456,109.262,1957
0.527,0.0834,0.146,113.814,1957
0.445,0.0705,0.147,94.459,1957
0.574,0.215,0.464,61.909,1957
0.6,0.414,0.586,105.247,1957
0.533,0.358,0.543,134.882,1957
0.505,0.134,0.24,68.73,1957
0.583,0.254,0.349,68.73,1957
0.633,0.211,0.358,90.278,1957
0.647,0.367,0.433,125.855,1957
0.578,0.149,0.27,72.925,1957
0.459,0.0575,0.162,116.442,1957
0.512,0.155,0.204,114.878,1957
0.555,0.288,0.543,121.234,1957
0.636,0.24,0.341,62.272,1957
0.604,0.25,0.29,133.786,1957
0.656,0.304,0.489,128.692,1957
0.531,0.483,0.514,146.295,1957
0.629,0.255,0.362,115.693,1957
0.555,0.563,0.667,97.368,1957
